time,ghi,dni,dhi,temp_air,wind_speed
2025-02-16T13:00:00+08:00,580.8433,650.0,77.4458,25.0,1.5
2025-02-16T14:00:00+08:00,511.5501,650.0,68.2067,25.0,1.5
2025-02-16T15:00:00+08:00,402.8947,650.0,53.7193,25.0,1.5
2025-02-16T16:00:00+08:00,262.2817,650.0,34.9709,25.0,1.5
2025-02-16T17:00:00+08:00,99.2938,650.0,13.2392,25.0,1.5
2025-02-16T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-16T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-16T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-16T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-16T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-16T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T07:00:00+08:00,118.459,650.0,15.7945,25.0,1.5
2025-02-17T08:00:00+08:00,279.8818,650.0,37.3176,25.0,1.5
2025-02-17T09:00:00+08:00,417.8459,650.0,55.7128,25.0,1.5
2025-02-17T10:00:00+08:00,522.9491,650.0,69.7265,25.0,1.5
2025-02-17T11:00:00+08:00,588.0289,650.0,78.4039,25.0,1.5
2025-02-17T12:00:00+08:00,608.6502,650.0,81.1534,25.0,1.5
2025-02-17T13:00:00+08:00,583.4077,650.0,77.7877,25.0,1.5
2025-02-17T14:00:00+08:00,514.0216,650.0,68.5362,25.0,1.5
2025-02-17T15:00:00+08:00,405.2204,650.0,54.0294,25.0,1.5
2025-02-17T16:00:00+08:00,264.4189,650.0,35.2559,25.0,1.5
2025-02-17T17:00:00+08:00,101.2123,650.0,13.495,25.0,1.5
2025-02-17T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-17T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T07:00:00+08:00,120.4179,650.0,16.0557,25.0,1.5
2025-02-18T08:00:00+08:00,282.0536,650.0,37.6071,25.0,1.5
2025-02-18T09:00:00+08:00,420.1996,650.0,56.0266,25.0,1.5
2025-02-18T10:00:00+08:00,525.4414,650.0,70.0589,25.0,1.5
2025-02-18T11:00:00+08:00,590.607,650.0,78.7476,25.0,1.5
2025-02-18T12:00:00+08:00,611.2555,650.0,81.5007,25.0,1.5
2025-02-18T13:00:00+08:00,585.9797,650.0,78.1306,25.0,1.5
2025-02-18T14:00:00+08:00,516.5021,650.0,68.8669,25.0,1.5
2025-02-18T15:00:00+08:00,407.5575,650.0,54.341,25.0,1.5
2025-02-18T16:00:00+08:00,266.5703,650.0,35.5427,25.0,1.5
2025-02-18T17:00:00+08:00,103.1485,650.0,13.7531,25.0,1.5
2025-02-18T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-18T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T07:00:00+08:00,122.3933,650.0,16.3191,25.0,1.5
2025-02-19T08:00:00+08:00,284.2383,650.0,37.8984,25.0,1.5
2025-02-19T09:00:00+08:00,422.5631,650.0,56.3417,25.0,1.5
2025-02-19T10:00:00+08:00,527.9412,650.0,70.3922,25.0,1.5
2025-02-19T11:00:00+08:00,593.1912,650.0,79.0922,25.0,1.5
2025-02-19T12:00:00+08:00,613.8664,650.0,81.8488,25.0,1.5
2025-02-19T13:00:00+08:00,588.5578,650.0,78.4744,25.0,1.5
2025-02-19T14:00:00+08:00,518.9903,650.0,69.1987,25.0,1.5
2025-02-19T15:00:00+08:00,409.9046,650.0,54.654,25.0,1.5
2025-02-19T16:00:00+08:00,268.7349,650.0,35.8313,25.0,1.5
2025-02-19T17:00:00+08:00,105.1016,650.0,14.0135,25.0,1.5
2025-02-19T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-19T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T07:00:00+08:00,124.3844,650.0,16.5846,25.0,1.5
2025-02-20T08:00:00+08:00,286.4348,650.0,38.1913,25.0,1.5
2025-02-20T09:00:00+08:00,424.9351,650.0,56.658,25.0,1.5
2025-02-20T10:00:00+08:00,530.447,650.0,70.7263,25.0,1.5
2025-02-20T11:00:00+08:00,595.7798,650.0,79.4373,25.0,1.5
2025-02-20T12:00:00+08:00,616.4812,650.0,82.1975,25.0,1.5
2025-02-20T13:00:00+08:00,591.1406,650.0,78.8187,25.0,1.5
2025-02-20T14:00:00+08:00,521.4847,650.0,69.5313,25.0,1.5
2025-02-20T15:00:00+08:00,412.2606,650.0,54.9681,25.0,1.5
2025-02-20T16:00:00+08:00,270.9117,650.0,36.1216,25.0,1.5
2025-02-20T17:00:00+08:00,107.0707,650.0,14.2761,25.0,1.5
2025-02-20T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-20T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T07:00:00+08:00,126.3903,650.0,16.852,25.0,1.5
2025-02-21T08:00:00+08:00,288.642,650.0,38.4856,25.0,1.5
2025-02-21T09:00:00+08:00,427.3145,650.0,56.9753,25.0,1.5
2025-02-21T10:00:00+08:00,532.9574,650.0,71.061,25.0,1.5
2025-02-21T11:00:00+08:00,598.3714,650.0,79.7828,25.0,1.5
2025-02-21T12:00:00+08:00,619.0985,650.0,82.5465,25.0,1.5
2025-02-21T13:00:00+08:00,593.7264,650.0,79.1635,25.0,1.5
2025-02-21T14:00:00+08:00,523.984,650.0,69.8645,25.0,1.5
2025-02-21T15:00:00+08:00,414.6242,650.0,55.2832,25.0,1.5
2025-02-21T16:00:00+08:00,273.0997,650.0,36.4133,25.0,1.5
2025-02-21T17:00:00+08:00,109.0551,650.0,14.5407,25.0,1.5
2025-02-21T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-21T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T07:00:00+08:00,128.4103,650.0,17.1214,25.0,1.5
2025-02-22T08:00:00+08:00,290.859,650.0,38.7812,25.0,1.5
2025-02-22T09:00:00+08:00,429.6998,650.0,57.2933,25.0,1.5
2025-02-22T10:00:00+08:00,535.471,650.0,71.3961,25.0,1.5
2025-02-22T11:00:00+08:00,600.9644,650.0,80.1286,25.0,1.5
2025-02-22T12:00:00+08:00,621.7167,650.0,82.8956,25.0,1.5
2025-02-22T13:00:00+08:00,596.3138,650.0,79.5085,25.0,1.5
2025-02-22T14:00:00+08:00,526.4867,650.0,70.1982,25.0,1.5
2025-02-22T15:00:00+08:00,416.9941,650.0,55.5992,25.0,1.5
2025-02-22T16:00:00+08:00,275.2978,650.0,36.7064,25.0,1.5
2025-02-22T17:00:00+08:00,111.054,650.0,14.8072,25.0,1.5
2025-02-22T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-22T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T07:00:00+08:00,130.4435,650.0,17.3925,25.0,1.5
2025-02-23T08:00:00+08:00,293.0846,650.0,39.078,25.0,1.5
2025-02-23T09:00:00+08:00,432.0899,650.0,57.612,25.0,1.5
2025-02-23T10:00:00+08:00,537.9864,650.0,71.7315,25.0,1.5
2025-02-23T11:00:00+08:00,603.5573,650.0,80.4743,25.0,1.5
2025-02-23T12:00:00+08:00,624.3343,650.0,83.2446,25.0,1.5
2025-02-23T13:00:00+08:00,598.9012,650.0,79.8535,25.0,1.5
2025-02-23T14:00:00+08:00,528.9915,650.0,70.5322,25.0,1.5
2025-02-23T15:00:00+08:00,419.3692,650.0,55.9159,25.0,1.5
2025-02-23T16:00:00+08:00,277.505,650.0,37.0007,25.0,1.5
2025-02-23T17:00:00+08:00,113.0667,650.0,15.0756,25.0,1.5
2025-02-23T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-23T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T07:00:00+08:00,132.4892,650.0,17.6652,25.0,1.5
2025-02-24T08:00:00+08:00,295.3179,650.0,39.3757,25.0,1.5
2025-02-24T09:00:00+08:00,434.4835,650.0,57.9311,25.0,1.5
2025-02-24T10:00:00+08:00,540.5021,650.0,72.067,25.0,1.5
2025-02-24T11:00:00+08:00,606.1487,650.0,80.8198,25.0,1.5
2025-02-24T12:00:00+08:00,626.9496,650.0,83.5933,25.0,1.5
2025-02-24T13:00:00+08:00,601.4873,650.0,80.1983,25.0,1.5
2025-02-24T14:00:00+08:00,531.4969,650.0,70.8662,25.0,1.5
2025-02-24T15:00:00+08:00,421.7481,650.0,56.2331,25.0,1.5
2025-02-24T16:00:00+08:00,279.7203,650.0,37.296,25.0,1.5
2025-02-24T17:00:00+08:00,115.0923,650.0,15.3456,25.0,1.5
2025-02-24T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-24T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T07:00:00+08:00,134.5464,650.0,17.9395,25.0,1.5
2025-02-25T08:00:00+08:00,297.5577,650.0,39.6744,25.0,1.5
2025-02-25T09:00:00+08:00,436.8794,650.0,58.2506,25.0,1.5
2025-02-25T10:00:00+08:00,543.0169,650.0,72.4023,25.0,1.5
2025-02-25T11:00:00+08:00,608.7371,650.0,81.1649,25.0,1.5
2025-02-25T12:00:00+08:00,629.5613,650.0,83.9415,25.0,1.5
2025-02-25T13:00:00+08:00,604.0704,650.0,80.5427,25.0,1.5
2025-02-25T14:00:00+08:00,534.0015,650.0,71.2002,25.0,1.5
2025-02-25T15:00:00+08:00,424.1297,650.0,56.5506,25.0,1.5
2025-02-25T16:00:00+08:00,281.9426,650.0,37.5924,25.0,1.5
2025-02-25T17:00:00+08:00,117.1301,650.0,15.6173,25.0,1.5
2025-02-25T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-25T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T07:00:00+08:00,136.6145,650.0,18.2153,25.0,1.5
2025-02-26T08:00:00+08:00,299.8031,650.0,39.9737,25.0,1.5
2025-02-26T09:00:00+08:00,439.2763,650.0,58.5702,25.0,1.5
2025-02-26T10:00:00+08:00,545.5292,650.0,72.7372,25.0,1.5
2025-02-26T11:00:00+08:00,611.3209,650.0,81.5095,25.0,1.5
2025-02-26T12:00:00+08:00,632.1678,650.0,84.289,25.0,1.5
2025-02-26T13:00:00+08:00,606.6491,650.0,80.8866,25.0,1.5
2025-02-26T14:00:00+08:00,536.504,650.0,71.5339,25.0,1.5
2025-02-26T15:00:00+08:00,426.5128,650.0,56.8684,25.0,1.5
2025-02-26T16:00:00+08:00,284.171,650.0,37.8895,25.0,1.5
2025-02-26T17:00:00+08:00,119.1792,650.0,15.8906,25.0,1.5
2025-02-26T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-26T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T07:00:00+08:00,138.6925,650.0,18.4923,25.0,1.5
2025-02-27T08:00:00+08:00,302.0529,650.0,40.2737,25.0,1.5
2025-02-27T09:00:00+08:00,441.673,650.0,58.8897,25.0,1.5
2025-02-27T10:00:00+08:00,548.0378,650.0,73.0717,25.0,1.5
2025-02-27T11:00:00+08:00,613.8988,650.0,81.8532,25.0,1.5
2025-02-27T12:00:00+08:00,634.7676,650.0,84.6357,25.0,1.5
2025-02-27T13:00:00+08:00,609.2221,650.0,81.2296,25.0,1.5
2025-02-27T14:00:00+08:00,539.0031,650.0,71.8671,25.0,1.5
2025-02-27T15:00:00+08:00,428.896,650.0,57.1861,25.0,1.5
2025-02-27T16:00:00+08:00,286.4044,650.0,38.1873,25.0,1.5
2025-02-27T17:00:00+08:00,121.2388,650.0,16.1652,25.0,1.5
2025-02-27T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-27T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T07:00:00+08:00,140.7796,650.0,18.7706,25.0,1.5
2025-02-28T08:00:00+08:00,304.3062,650.0,40.5742,25.0,1.5
2025-02-28T09:00:00+08:00,444.0683,650.0,59.2091,25.0,1.5
2025-02-28T10:00:00+08:00,550.5413,650.0,73.4055,25.0,1.5
2025-02-28T11:00:00+08:00,616.4692,650.0,82.1959,25.0,1.5
2025-02-28T12:00:00+08:00,637.3593,650.0,84.9812,25.0,1.5
2025-02-28T13:00:00+08:00,611.7878,650.0,81.5717,25.0,1.5
2025-02-28T14:00:00+08:00,541.4974,650.0,72.1997,25.0,1.5
2025-02-28T15:00:00+08:00,431.2783,650.0,57.5038,25.0,1.5
2025-02-28T16:00:00+08:00,288.6418,650.0,38.4856,25.0,1.5
2025-02-28T17:00:00+08:00,123.3082,650.0,16.4411,25.0,1.5
2025-02-28T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-02-28T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T07:00:00+08:00,142.8751,650.0,19.05,25.0,1.5
2025-03-01T08:00:00+08:00,306.5619,650.0,40.8749,25.0,1.5
2025-03-01T09:00:00+08:00,446.4609,650.0,59.5281,25.0,1.5
2025-03-01T10:00:00+08:00,553.0383,650.0,73.7384,25.0,1.5
2025-03-01T11:00:00+08:00,619.0308,650.0,82.5374,25.0,1.5
2025-03-01T12:00:00+08:00,639.9413,650.0,85.3255,25.0,1.5
2025-03-01T13:00:00+08:00,614.3448,650.0,81.9126,25.0,1.5
2025-03-01T14:00:00+08:00,543.9855,650.0,72.5314,25.0,1.5
2025-03-01T15:00:00+08:00,433.6584,650.0,57.8211,25.0,1.5
2025-03-01T16:00:00+08:00,290.8821,650.0,38.7843,25.0,1.5
2025-03-01T17:00:00+08:00,125.3865,650.0,16.7182,25.0,1.5
2025-03-01T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-01T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T07:00:00+08:00,144.978,650.0,19.3304,25.0,1.5
2025-03-02T08:00:00+08:00,308.819,650.0,41.1759,25.0,1.5
2025-03-02T09:00:00+08:00,448.8498,650.0,59.8466,25.0,1.5
2025-03-02T10:00:00+08:00,555.5275,650.0,74.0703,25.0,1.5
2025-03-02T11:00:00+08:00,621.5822,650.0,82.8776,25.0,1.5
2025-03-02T12:00:00+08:00,642.5124,650.0,85.6683,25.0,1.5
2025-03-02T13:00:00+08:00,616.8917,650.0,82.2522,25.0,1.5
2025-03-02T14:00:00+08:00,546.4662,650.0,72.8622,25.0,1.5
2025-03-02T15:00:00+08:00,436.0352,650.0,58.138,25.0,1.5
2025-03-02T16:00:00+08:00,293.1244,650.0,39.0833,25.0,1.5
2025-03-02T17:00:00+08:00,127.4729,650.0,16.9964,25.0,1.5
2025-03-02T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T22:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-02T23:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T00:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T01:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T02:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T03:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T04:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T05:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T06:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T07:00:00+08:00,147.0875,650.0,19.6117,25.0,1.5
2025-03-03T08:00:00+08:00,311.0764,650.0,41.4768,25.0,1.5
2025-03-03T09:00:00+08:00,451.2336,650.0,60.1645,25.0,1.5
2025-03-03T10:00:00+08:00,558.0076,650.0,74.401,25.0,1.5
2025-03-03T11:00:00+08:00,624.1219,650.0,83.2163,25.0,1.5
2025-03-03T12:00:00+08:00,645.071,650.0,86.0095,25.0,1.5
2025-03-03T13:00:00+08:00,619.4272,650.0,82.5903,25.0,1.5
2025-03-03T14:00:00+08:00,548.9381,650.0,73.1918,25.0,1.5
2025-03-03T15:00:00+08:00,438.4074,650.0,58.4543,25.0,1.5
2025-03-03T16:00:00+08:00,295.3676,650.0,39.3824,25.0,1.5
2025-03-03T17:00:00+08:00,129.5666,650.0,17.2756,25.0,1.5
2025-03-03T18:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T19:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T20:00:00+08:00,0.0,0.0,0.0,25.0,1.5
2025-03-03T21:00:00+08:00,0.0,0.0,0.0,25.0,1.5
